,geometry,nIDC,nBLDG,heated_area,footprint_area,idc_norm,idc_norm_foot,idc_abs
4247,"POLYGON ((2502500 1121200, 2502800 1121200, 2502800 1121500, 2502500 1121500, 2502500 1121200))",0.0,0.0,0.0,0.0,,,0.0
4248,"POLYGON ((2502500 1121500, 2502800 1121500, 2502800 1121800, 2502500 1121800, 2502500 1121500))",0.0,0.0,0.0,0.0,,,0.0
4249,"POLYGON ((2502500 1121800, 2502800 1121800, 2502800 1122100, 2502500 1122100, 2502500 1121800))",0.0,0.0,0.0,0.0,,,0.0
4250,"POLYGON ((2502500 1122100, 2502800 1122100, 2502800 1122400, 2502500 1122400, 2502500 1122100))",0.0,0.0,0.0,0.0,,,0.0
4251,"POLYGON ((2502500 1122400, 2502800 1122400, 2502800 1122700, 2502500 1122700, 2502500 1122400))",0.0,0.0,0.0,0.0,,,0.0
4252,"POLYGON ((2502500 1122700, 2502800 1122700, 2502800 1123000, 2502500 1123000, 2502500 1122700))",0.0,0.0,0.0,0.0,,,0.0
4253,"POLYGON ((2502500 1123000, 2502800 1123000, 2502800 1123300, 2502500 1123300, 2502500 1123000))",0.0,0.0,0.0,0.0,,,0.0
4254,"POLYGON ((2502500 1123300, 2502800 1123300, 2502800 1123600, 2502500 1123600, 2502500 1123300))",0.0,0.0,0.0,0.0,,,0.0
4255,"POLYGON ((2502500 1123600, 2502800 1123600, 2502800 1123900, 2502500 1123900, 2502500 1123600))",0.0,0.0,0.0,0.0,,,0.0
4256,"POLYGON ((2502500 1123900, 2502800 1123900, 2502800 1124200, 2502500 1124200, 2502500 1123900))",0.0,0.0,0.0,0.0,,,0.0
4257,"POLYGON ((2502500 1124200, 2502800 1124200, 2502800 1124500, 2502500 1124500, 2502500 1124200))",0.0,0.0,0.0,0.0,,,0.0
4258,"POLYGON ((2502500 1124500, 2502800 1124500, 2502800 1124800, 2502500 1124800, 2502500 1124500))",0.0,0.0,0.0,0.0,,,0.0
4259,"POLYGON ((2502500 1124800, 2502800 1124800, 2502800 1125100, 2502500 1125100, 2502500 1124800))",0.0,0.0,0.0,0.0,,,0.0
4260,"POLYGON ((2502500 1125100, 2502800 1125100, 2502800 1125400, 2502500 1125400, 2502500 1125100))",0.0,0.0,0.0,0.0,,,0.0
4261,"POLYGON ((2502500 1125400, 2502800 1125400, 2502800 1125700, 2502500 1125700, 2502500 1125400))",0.0,0.0,0.0,0.0,,,0.0
4262,"POLYGON ((2502500 1125700, 2502800 1125700, 2502800 1126000, 2502500 1126000, 2502500 1125700))",0.0,0.0,0.0,0.0,,,0.0
4263,"POLYGON ((2502500 1126000, 2502800 1126000, 2502800 1126300, 2502500 1126300, 2502500 1126000))",0.0,0.0,0.0,0.0,,,0.0
4264,"POLYGON ((2502500 1126300, 2502800 1126300, 2502800 1126600, 2502500 1126600, 2502500 1126300))",0.0,0.0,0.0,0.0,,,0.0
4265,"POLYGON ((2502500 1126600, 2502800 1126600, 2502800 1126900, 2502500 1126900, 2502500 1126600))",0.0,0.0,0.0,0.0,,,0.0
4266,"POLYGON ((2502500 1126900, 2502800 1126900, 2502800 1127200, 2502500 1127200, 2502500 1126900))",0.0,0.0,0.0,0.0,,,0.0
4267,"POLYGON ((2502500 1127200, 2502800 1127200, 2502800 1127500, 2502500 1127500, 2502500 1127200))",0.0,0.0,0.0,0.0,,,0.0
4299,"POLYGON ((2502800 1113400, 2503100 1113400, 2503100 1113700, 2502800 1113700, 2502800 1113400))",34.0,111.0,26291.6422583938,8290.357663599389,0.12967390689312644,0.39713779179840736,3292.4143357408648
4300,"POLYGON ((2502800 1113700, 2503100 1113700, 2503100 1114000, 2502800 1114000, 2502800 1113700))",11.0,55.0,10111.011723763613,2573.0565095434754,0.11505876829015023,0.448885814185508,1155.0085662317442
4301,"POLYGON ((2502800 1114000, 2503100 1114000, 2503100 1114300, 2502800 1114300, 2502800 1114000))",22.0,179.0,9217.524827834986,3125.713327639414,0.09170100371276922,0.2695482690690615,842.5306170713003
4302,"POLYGON ((2502800 1114300, 2503100 1114300, 2503100 1114600, 2502800 1114600, 2502800 1114300))",0.0,56.0,0.0,0.0,,,0.0
4303,"POLYGON ((2502800 1114600, 2503100 1114600, 2503100 1114900, 2502800 1114900, 2502800 1114600))",0.0,25.0,0.0,0.0,,,0.0
4304,"POLYGON ((2502800 1114900, 2503100 1114900, 2503100 1115200, 2502800 1115200, 2502800 1114900))",1.0,17.0,557.9755359954805,512.8614761684843,0.21472222222222223,0.23361034626672847,119.80974703458513
4305,"POLYGON ((2502800 1115200, 2503100 1115200, 2503100 1115500, 2502800 1115500, 2502800 1115200))",5.0,50.0,4240.116976175619,1151.140518815198,0.12896847670995354,0.4741140154723113,545.7718537483532
4306,"POLYGON ((2502800 1115500, 2503100 1115500, 2503100 1115800, 2502800 1115800, 2502800 1115500))",0.0,25.0,0.0,0.0,,,0.0
4307,"POLYGON ((2502800 1115800, 2503100 1115800, 2503100 1116100, 2502800 1116100, 2502800 1115800))",0.0,72.0,0.0,0.0,,,0.0
4308,"POLYGON ((2502800 1116100, 2503100 1116100, 2503100 1116400, 2502800 1116400, 2502800 1116100))",2.0,93.0,642.0,263.79312004055396,0.2069444444444445,0.5036459378201694,132.85833333333332
4309,"POLYGON ((2502800 1116400, 2503100 1116400, 2503100 1116700, 2502800 1116700, 2502800 1116400))",6.0,97.0,1441.0,713.9924236248498,0.20641529066603126,0.4170465199670111,297.7680555555556
4310,"POLYGON ((2502800 1116700, 2503100 1116700, 2503100 1117000, 2502800 1117000, 2502800 1116700))",1.0,86.0,563.0,586.2668730493623,0.06916666666666667,0.06642168460037585,38.94083333333333
4311,"POLYGON ((2502800 1117000, 2503100 1117000, 2503100 1117300, 2502800 1117300, 2502800 1117000))",9.0,128.0,17378.500759857496,4964.055174152392,0.13119758001582302,0.40666932087683083,2018.7289464676717
4312,"POLYGON ((2502800 1117300, 2503100 1117300, 2503100 1117600, 2502800 1117600, 2502800 1117300))",12.0,102.0,127550.00902767072,8179.308065870554,0.08845317201629813,1.2798331631134516,10468.14971402248
4313,"POLYGON ((2502800 1117600, 2503100 1117600, 2503100 1117900, 2502800 1117900, 2502800 1117600))",6.0,41.0,21889.39653835677,3839.080564396141,0.06604572626541981,0.3597326240929991,1381.0425255346559
4314,"POLYGON ((2502800 1117900, 2503100 1117900, 2503100 1118200, 2502800 1118200, 2502800 1117900))",8.0,45.0,25291.9,4212.486355753691,0.0676070789564914,0.395701677321737,1666.8879166666666
4315,"POLYGON ((2502800 1118200, 2503100 1118200, 2503100 1118500, 2502800 1118500, 2502800 1118200))",0.0,38.0,0.0,0.0,,,0.0
4316,"POLYGON ((2502800 1118500, 2503100 1118500, 2503100 1118800, 2502800 1118800, 2502800 1118500))",0.0,5.0,0.0,0.0,,,0.0
4317,"POLYGON ((2502800 1118800, 2503100 1118800, 2503100 1119100, 2502800 1119100, 2502800 1118800))",14.0,46.0,9983.393413293206,4053.2085467046286,0.1656093388536577,0.4062481182225379,1646.6083448622633
4318,"POLYGON ((2502800 1119100, 2503100 1119100, 2503100 1119400, 2502800 1119400, 2502800 1119100))",11.0,60.0,10943.607798034647,3309.675069461513,0.18254903820303076,0.6074302413112075,2010.3967261046942
4319,"POLYGON ((2502800 1119400, 2503100 1119400, 2503100 1119700, 2502800 1119700, 2502800 1119400))",0.0,46.0,0.0,0.0,,,0.0
4320,"POLYGON ((2502800 1119700, 2503100 1119700, 2503100 1120000, 2502800 1120000, 2502800 1119700))",4.0,19.0,441.4682000916493,274.74265514617264,0.14623830863281484,0.23468289153358685,64.47740073731889
4321,"POLYGON ((2502800 1120000, 2503100 1120000, 2503100 1120300, 2502800 1120300, 2502800 1120000))",0.0,1.0,0.0,0.0,,,0.0
4322,"POLYGON ((2502800 1120300, 2503100 1120300, 2503100 1120600, 2502800 1120600, 2502800 1120300))",0.0,0.0,0.0,0.0,,,0.0
4323,"POLYGON ((2502800 1120600, 2503100 1120600, 2503100 1120900, 2502800 1120900, 2502800 1120600))",0.0,0.0,0.0,0.0,,,0.0
4324,"POLYGON ((2502800 1120900, 2503100 1120900, 2503100 1121200, 2502800 1121200, 2502800 1120900))",0.0,0.0,0.0,0.0,,,0.0
4325,"POLYGON ((2502800 1121200, 2503100 1121200, 2503100 1121500, 2502800 1121500, 2502800 1121200))",0.0,0.0,0.0,0.0,,,0.0
4326,"POLYGON ((2502800 1121500, 2503100 1121500, 2503100 1121800, 2502800 1121800, 2502800 1121500))",0.0,0.0,0.0,0.0,,,0.0
4327,"POLYGON ((2502800 1121800, 2503100 1121800, 2503100 1122100, 2502800 1122100, 2502800 1121800))",0.0,0.0,0.0,0.0,,,0.0
4328,"POLYGON ((2502800 1122100, 2503100 1122100, 2503100 1122400, 2502800 1122400, 2502800 1122100))",0.0,0.0,0.0,0.0,,,0.0
4329,"POLYGON ((2502800 1122400, 2503100 1122400, 2503100 1122700, 2502800 1122700, 2502800 1122400))",0.0,0.0,0.0,0.0,,,0.0
4330,"POLYGON ((2502800 1122700, 2503100 1122700, 2503100 1123000, 2502800 1123000, 2502800 1122700))",0.0,0.0,0.0,0.0,,,0.0
4331,"POLYGON ((2502800 1123000, 2503100 1123000, 2503100 1123300, 2502800 1123300, 2502800 1123000))",0.0,0.0,0.0,0.0,,,0.0
4332,"POLYGON ((2502800 1123300, 2503100 1123300, 2503100 1123600, 2502800 1123600, 2502800 1123300))",0.0,0.0,0.0,0.0,,,0.0
4333,"POLYGON ((2502800 1123600, 2503100 1123600, 2503100 1123900, 2502800 1123900, 2502800 1123600))",0.0,0.0,0.0,0.0,,,0.0
4334,"POLYGON ((2502800 1123900, 2503100 1123900, 2503100 1124200, 2502800 1124200, 2502800 1123900))",0.0,0.0,0.0,0.0,,,0.0
4335,"POLYGON ((2502800 1124200, 2503100 1124200, 2503100 1124500, 2502800 1124500, 2502800 1124200))",0.0,0.0,0.0,0.0,,,0.0
4336,"POLYGON ((2502800 1124500, 2503100 1124500, 2503100 1124800, 2502800 1124800, 2502800 1124500))",0.0,0.0,0.0,0.0,,,0.0
4337,"POLYGON ((2502800 1124800, 2503100 1124800, 2503100 1125100, 2502800 1125100, 2502800 1124800))",0.0,0.0,0.0,0.0,,,0.0
4338,"POLYGON ((2502800 1125100, 2503100 1125100, 2503100 1125400, 2502800 1125400, 2502800 1125100))",0.0,0.0,0.0,0.0,,,0.0
4339,"POLYGON ((2502800 1125400, 2503100 1125400, 2503100 1125700, 2502800 1125700, 2502800 1125400))",0.0,0.0,0.0,0.0,,,0.0
4340,"POLYGON ((2502800 1125700, 2503100 1125700, 2503100 1126000, 2502800 1126000, 2502800 1125700))",0.0,0.0,0.0,0.0,,,0.0
4341,"POLYGON ((2502800 1126000, 2503100 1126000, 2503100 1126300, 2502800 1126300, 2502800 1126000))",0.0,0.0,0.0,0.0,,,0.0
4342,"POLYGON ((2502800 1126300, 2503100 1126300, 2503100 1126600, 2502800 1126600, 2502800 1126300))",0.0,0.0,0.0,0.0,,,0.0
4343,"POLYGON ((2502800 1126600, 2503100 1126600, 2503100 1126900, 2502800 1126900, 2502800 1126600))",0.0,0.0,0.0,0.0,,,0.0
4344,"POLYGON ((2502800 1126900, 2503100 1126900, 2503100 1127200, 2502800 1127200, 2502800 1126900))",0.0,0.0,0.0,0.0,,,0.0
4378,"POLYGON ((2503100 1113700, 2503400 1113700, 2503400 1114000, 2503100 1114000, 2503100 1113700))",7.0,46.0,3721.3353930247035,1409.445351167677,0.12990909580191684,0.3407214071703067,480.228203379498
4383,"POLYGON ((2503100 1115200, 2503400 1115200, 2503400 1115500, 2503100 1115500, 2503100 1115200))",7.0,86.0,3091.7595457202438,1158.701786556678,0.13798365869561055,0.3607406675122351,417.9908559300754
4384,"POLYGON ((2503100 1115500, 2503400 1115500, 2503400 1115800, 2503100 1115800, 2503100 1115500))",5.0,53.0,1577.2234781092488,548.5850643303652,0.1263875489065267,0.3590715011258769,196.98126254433996
4385,"POLYGON ((2503100 1115800, 2503400 1115800, 2503400 1116100, 2503100 1116100, 2503100 1115800))",1.0,4.0,7286.869313740292,1684.7030563449568,0.1072222222222222,0.46376975332213854,781.3143208621535
4386,"POLYGON ((2503100 1116100, 2503400 1116100, 2503400 1116400, 2503100 1116400, 2503100 1116100))",32.0,49.0,29923.715973877443,7493.72685983124,0.12805948691233016,0.48467226500534955,3632.001570485833
4387,"POLYGON ((2503100 1116400, 2503400 1116400, 2503400 1116700, 2503100 1116700, 2503100 1116400))",0.0,50.0,0.0,0.0,,,0.0
4388,"POLYGON ((2503100 1116700, 2503400 1116700, 2503400 1117000, 2503100 1117000, 2503100 1116700))",7.0,69.0,5361.852202289049,2034.7468156364246,0.18654687434099745,0.4972454179554328,1011.76853077462
4389,"POLYGON ((2503100 1117000, 2503400 1117000, 2503400 1117300, 2503100 1117300, 2503100 1117000))",8.0,104.0,34289.137617863256,6765.168331836803,0.08614724552627401,0.40605097512475774,2747.0031980254644
4390,"POLYGON ((2503100 1117300, 2503400 1117300, 2503400 1117600, 2503100 1117600, 2503100 1117300))",23.0,95.0,61991.161818509805,10188.400115641598,0.10716644020684356,0.6868338917090048,6997.738501714593
4391,"POLYGON ((2503100 1117600, 2503400 1117600, 2503400 1117900, 2503100 1117900, 2503100 1117600))",32.0,65.0,74730.54071130519,9911.897857616903,0.13799147576794787,0.9994858115013024,9906.80127373825
4392,"POLYGON ((2503100 1117900, 2503400 1117900, 2503400 1118200, 2503100 1118200, 2503100 1117900))",2.0,126.0,4658.314403947249,3096.1369246527156,0.04724268274051332,0.07203525997236071,223.03102827738377
4393,"POLYGON ((2503100 1118200, 2503400 1118200, 2503400 1118500, 2503100 1118500, 2503100 1118200))",1.0,22.0,261.92,102.32379713786375,0.11944444444444445,0.30574401814602203,31.28488888888889
4394,"POLYGON ((2503100 1118500, 2503400 1118500, 2503400 1118800, 2503100 1118800, 2503100 1118500))",6.0,16.0,7067.097574531159,2679.625468113628,0.11840601917451705,0.3067287420681706,821.9181490483257
4395,"POLYGON ((2503100 1118800, 2503400 1118800, 2503400 1119100, 2503100 1119100, 2503100 1118800))",30.0,76.0,11471.894319599198,3995.924077009628,0.1786468026516934,0.4782503658656559,1911.0521518012379
4396,"POLYGON ((2503100 1119100, 2503400 1119100, 2503400 1119400, 2503100 1119400, 2503100 1119100))",14.0,99.0,7596.646765611542,3162.150850426701,0.1722239665186769,0.41050246813604124,1298.0707287186426
4397,"POLYGON ((2503100 1119400, 2503400 1119400, 2503400 1119700, 2503100 1119700, 2503100 1119400))",1.0,45.0,79.0,41.014024517652004,0.17305555555555555,0.33333448862119996,13.671388888888888
4398,"POLYGON ((2503100 1119700, 2503400 1119700, 2503400 1120000, 2503100 1120000, 2503100 1119700))",2.0,47.0,3303.2264966340726,2508.024542259149,0.16472222222222221,0.21694955526183526,544.1148090288904
4399,"POLYGON ((2503100 1120000, 2503400 1120000, 2503400 1120300, 2503100 1120300, 2503100 1120000))",0.0,42.0,0.0,0.0,,,0.0
4400,"POLYGON ((2503100 1120300, 2503400 1120300, 2503400 1120600, 2503100 1120600, 2503100 1120300))",0.0,5.0,0.0,0.0,,,0.0
4401,"POLYGON ((2503100 1120600, 2503400 1120600, 2503400 1120900, 2503100 1120900, 2503100 1120600))",0.0,0.0,0.0,0.0,,,0.0
4402,"POLYGON ((2503100 1120900, 2503400 1120900, 2503400 1121200, 2503100 1121200, 2503100 1120900))",0.0,0.0,0.0,0.0,,,0.0
4403,"POLYGON ((2503100 1121200, 2503400 1121200, 2503400 1121500, 2503100 1121500, 2503100 1121200))",0.0,0.0,0.0,0.0,,,0.0
4404,"POLYGON ((2503100 1121500, 2503400 1121500, 2503400 1121800, 2503100 1121800, 2503100 1121500))",0.0,0.0,0.0,0.0,,,0.0
4405,"POLYGON ((2503100 1121800, 2503400 1121800, 2503400 1122100, 2503100 1122100, 2503100 1121800))",0.0,0.0,0.0,0.0,,,0.0
4406,"POLYGON ((2503100 1122100, 2503400 1122100, 2503400 1122400, 2503100 1122400, 2503100 1122100))",0.0,0.0,0.0,0.0,,,0.0
4407,"POLYGON ((2503100 1122400, 2503400 1122400, 2503400 1122700, 2503100 1122700, 2503100 1122400))",0.0,0.0,0.0,0.0,,,0.0
4408,"POLYGON ((2503100 1122700, 2503400 1122700, 2503400 1123000, 2503100 1123000, 2503100 1122700))",0.0,0.0,0.0,0.0,,,0.0
4409,"POLYGON ((2503100 1123000, 2503400 1123000, 2503400 1123300, 2503100 1123300, 2503100 1123000))",0.0,0.0,0.0,0.0,,,0.0
4410,"POLYGON ((2503100 1123300, 2503400 1123300, 2503400 1123600, 2503100 1123600, 2503100 1123300))",0.0,0.0,0.0,0.0,,,0.0
4411,"POLYGON ((2503100 1123600, 2503400 1123600, 2503400 1123900, 2503100 1123900, 2503100 1123600))",0.0,0.0,0.0,0.0,,,0.0
4412,"POLYGON ((2503100 1123900, 2503400 1123900, 2503400 1124200, 2503100 1124200, 2503100 1123900))",0.0,0.0,0.0,0.0,,,0.0
4413,"POLYGON ((2503100 1124200, 2503400 1124200, 2503400 1124500, 2503100 1124500, 2503100 1124200))",0.0,0.0,0.0,0.0,,,0.0
4414,"POLYGON ((2503100 1124500, 2503400 1124500, 2503400 1124800, 2503100 1124800, 2503100 1124500))",0.0,0.0,0.0,0.0,,,0.0
4415,"POLYGON ((2503100 1124800, 2503400 1124800, 2503400 1125100, 2503100 1125100, 2503100 1124800))",0.0,0.0,0.0,0.0,,,0.0
4416,"POLYGON ((2503100 1125100, 2503400 1125100, 2503400 1125400, 2503100 1125400, 2503100 1125100))",0.0,0.0,0.0,0.0,,,0.0
4417,"POLYGON ((2503100 1125400, 2503400 1125400, 2503400 1125700, 2503100 1125700, 2503100 1125400))",0.0,0.0,0.0,0.0,,,0.0
4418,"POLYGON ((2503100 1125700, 2503400 1125700, 2503400 1126000, 2503100 1126000, 2503100 1125700))",0.0,0.0,0.0,0.0,,,0.0
4419,"POLYGON ((2503100 1126000, 2503400 1126000, 2503400 1126300, 2503100 1126300, 2503100 1126000))",0.0,0.0,0.0,0.0,,,0.0
4420,"POLYGON ((2503100 1126300, 2503400 1126300, 2503400 1126600, 2503100 1126600, 2503100 1126300))",0.0,0.0,0.0,0.0,,,0.0
4421,"POLYGON ((2503100 1126600, 2503400 1126600, 2503400 1126900, 2503100 1126900, 2503100 1126600))",0.0,0.0,0.0,0.0,,,0.0
4462,"POLYGON ((2503400 1115500, 2503700 1115500, 2503700 1115800, 2503400 1115800, 2503400 1115500))",0.0,79.0,0.0,0.0,,,0.0
4463,"POLYGON ((2503400 1115800, 2503700 1115800, 2503700 1116100, 2503400 1116100, 2503400 1115800))",0.0,65.0,0.0,0.0,,,0.0
4464,"POLYGON ((2503400 1116100, 2503700 1116100, 2503700 1116400, 2503400 1116400, 2503400 1116100))",6.0,13.0,5312.4147123822295,1514.2595069046129,0.1211663972312481,0.4248972261846899,643.4046642075663
4465,"POLYGON ((2503400 1116400, 2503700 1116400, 2503700 1116700, 2503400 1116700, 2503400 1116400))",7.0,99.0,6469.1831107267535,1646.6358192845967,0.14172762221649746,0.5663509573552377,932.5737726672575
4466,"POLYGON ((2503400 1116700, 2503700 1116700, 2503700 1117000, 2503400 1117000, 2503400 1116700))",47.0,158.0,43822.510492131776,9185.245595289032,0.13867912894954393,0.676964953533459,6218.089357608248
4467,"POLYGON ((2503400 1117000, 2503700 1117000, 2503700 1117300, 2503400 1117300, 2503400 1117000))",16.0,86.0,16256.07524239603,3990.340168646999,0.1276224925077742,0.4999947317394903,1995.1490621719686
4468,"POLYGON ((2503400 1117300, 2503700 1117300, 2503700 1117600, 2503400 1117600, 2503400 1117300))",0.0,114.0,0.0,0.0,,,0.0
4469,"POLYGON ((2503400 1117600, 2503700 1117600, 2503700 1117900, 2503400 1117900, 2503400 1117600))",8.0,143.0,7194.277252917816,1756.068626153371,0.1615477837049901,0.6048288963532391,1062.1210490768922
4470,"POLYGON ((2503400 1117900, 2503700 1117900, 2503700 1118200, 2503400 1118200, 2503400 1117900))",0.0,147.0,0.0,0.0,,,0.0
4471,"POLYGON ((2503400 1118200, 2503700 1118200, 2503700 1118500, 2503400 1118500, 2503400 1118200))",0.0,22.0,0.0,0.0,,,0.0
4472,"POLYGON ((2503400 1118500, 2503700 1118500, 2503700 1118800, 2503400 1118800, 2503400 1118500))",1.0,8.0,267.2089229044815,73.20534351862409,0.16111111111111115,0.5880762851279,43.050326467944245
4473,"POLYGON ((2503400 1118800, 2503700 1118800, 2503700 1119100, 2503400 1119100, 2503400 1118800))",54.0,71.0,38235.72120600928,11613.582474872244,0.16621492173696376,0.5415341629741345,6289.151664661018
4474,"POLYGON ((2503400 1119100, 2503700 1119100, 2503700 1119400, 2503400 1119400, 2503400 1119100))",6.0,89.0,6059.0,1873.9036610744254,0.1394848090430407,0.451082272680746,845.2847222222222
4475,"POLYGON ((2503400 1119400, 2503700 1119400, 2503700 1119700, 2503400 1119700, 2503400 1119400))",4.0,39.0,2344.6000000000004,939.904933047268,0.17333333333333334,0.43238131756128956,406.3973333333334
4476,"POLYGON ((2503400 1119700, 2503700 1119700, 2503700 1120000, 2503400 1120000, 2503400 1119700))",0.0,26.0,0.0,0.0,,,0.0
4477,"POLYGON ((2503400 1120000, 2503700 1120000, 2503700 1120300, 2503400 1120300, 2503400 1120000))",1.0,53.0,1191.0,295.3011427314169,0.13972222222222222,0.5635236122943811,166.40916666666666
4478,"POLYGON ((2503400 1120300, 2503700 1120300, 2503700 1120600, 2503400 1120600, 2503400 1120300))",0.0,92.0,0.0,0.0,,,0.0
4479,"POLYGON ((2503400 1120600, 2503700 1120600, 2503700 1120900, 2503400 1120900, 2503400 1120600))",0.0,33.0,0.0,0.0,,,0.0
4480,"POLYGON ((2503400 1120900, 2503700 1120900, 2503700 1121200, 2503400 1121200, 2503400 1120900))",0.0,0.0,0.0,0.0,,,0.0
4481,"POLYGON ((2503400 1121200, 2503700 1121200, 2503700 1121500, 2503400 1121500, 2503400 1121200))",0.0,0.0,0.0,0.0,,,0.0
4482,"POLYGON ((2503400 1121500, 2503700 1121500, 2503700 1121800, 2503400 1121800, 2503400 1121500))",0.0,0.0,0.0,0.0,,,0.0
4483,"POLYGON ((2503400 1121800, 2503700 1121800, 2503700 1122100, 2503400 1122100, 2503400 1121800))",0.0,0.0,0.0,0.0,,,0.0
4484,"POLYGON ((2503400 1122100, 2503700 1122100, 2503700 1122400, 2503400 1122400, 2503400 1122100))",0.0,0.0,0.0,0.0,,,0.0
4485,"POLYGON ((2503400 1122400, 2503700 1122400, 2503700 1122700, 2503400 1122700, 2503400 1122400))",0.0,0.0,0.0,0.0,,,0.0
4486,"POLYGON ((2503400 1122700, 2503700 1122700, 2503700 1123000, 2503400 1123000, 2503400 1122700))",0.0,0.0,0.0,0.0,,,0.0
4487,"POLYGON ((2503400 1123000, 2503700 1123000, 2503700 1123300, 2503400 1123300, 2503400 1123000))",0.0,0.0,0.0,0.0,,,0.0
4488,"POLYGON ((2503400 1123300, 2503700 1123300, 2503700 1123600, 2503400 1123600, 2503400 1123300))",0.0,0.0,0.0,0.0,,,0.0
4489,"POLYGON ((2503400 1123600, 2503700 1123600, 2503700 1123900, 2503400 1123900, 2503400 1123600))",0.0,0.0,0.0,0.0,,,0.0
4490,"POLYGON ((2503400 1123900, 2503700 1123900, 2503700 1124200, 2503400 1124200, 2503400 1123900))",0.0,0.0,0.0,0.0,,,0.0
4491,"POLYGON ((2503400 1124200, 2503700 1124200, 2503700 1124500, 2503400 1124500, 2503400 1124200))",0.0,0.0,0.0,0.0,,,0.0
4492,"POLYGON ((2503400 1124500, 2503700 1124500, 2503700 1124800, 2503400 1124800, 2503400 1124500))",0.0,0.0,0.0,0.0,,,0.0
4493,"POLYGON ((2503400 1124800, 2503700 1124800, 2503700 1125100, 2503400 1125100, 2503400 1124800))",0.0,0.0,0.0,0.0,,,0.0
4494,"POLYGON ((2503400 1125100, 2503700 1125100, 2503700 1125400, 2503400 1125400, 2503400 1125100))",0.0,0.0,0.0,0.0,,,0.0
4495,"POLYGON ((2503400 1125400, 2503700 1125400, 2503700 1125700, 2503400 1125700, 2503400 1125400))",0.0,0.0,0.0,0.0,,,0.0
4496,"POLYGON ((2503400 1125700, 2503700 1125700, 2503700 1126000, 2503400 1126000, 2503400 1125700))",0.0,0.0,0.0,0.0,,,0.0
4497,"POLYGON ((2503400 1126000, 2503700 1126000, 2503700 1126300, 2503400 1126300, 2503400 1126000))",0.0,0.0,0.0,0.0,,,0.0
4498,"POLYGON ((2503400 1126300, 2503700 1126300, 2503700 1126600, 2503400 1126600, 2503400 1126300))",0.0,0.0,0.0,0.0,,,0.0
4499,"POLYGON ((2503400 1126600, 2503700 1126600, 2503700 1126900, 2503400 1126900, 2503400 1126600))",0.0,0.0,0.0,0.0,,,0.0
4540,"POLYGON ((2503700 1115500, 2504000 1115500, 2504000 1115800, 2503700 1115800, 2503700 1115500))",1.0,156.0,180.0,181.94452665561482,0.5997222222222223,0.593312709012281,107.95
4541,"POLYGON ((2503700 1115800, 2504000 1115800, 2504000 1116100, 2503700 1116100, 2503700 1115800))",11.0,190.0,9408.08,3303.1191353668214,0.16710597882503592,0.47439731027422183,1566.9908333333333
4542,"POLYGON ((2503700 1116100, 2504000 1116100, 2504000 1116400, 2503700 1116400, 2503700 1116100))",19.0,61.0,20538.159489129375,5248.616396232036,0.10836708123738936,0.42850030669454603,2249.0337355074503
4543,"POLYGON ((2503700 1116400, 2504000 1116400, 2504000 1116700, 2503700 1116700, 2503700 1116400))",61.0,161.0,58655.562777035484,15454.199845432047,0.14629145386552994,0.5341216048546799,8254.422023187111
4544,"POLYGON ((2503700 1116700, 2504000 1116700, 2504000 1117000, 2503700 1117000, 2503700 1116700))",57.0,136.0,69696.74225810921,14339.467777242788,0.14102167291834578,0.6618797969210973,9491.004020358076
4545,"POLYGON ((2503700 1117000, 2504000 1117000, 2504000 1117300, 2503700 1117300, 2503700 1117000))",4.0,148.0,1097.9785865032393,210.10920013959208,0.14688102601218203,0.8019230972947223,168.49142054605838
4546,"POLYGON ((2503700 1117300, 2504000 1117300, 2504000 1117600, 2503700 1117600, 2503700 1117300))",1.0,132.0,296.0,92.6946794159231,0.19166666666666668,0.6120451971010072,56.733333333333334
4547,"POLYGON ((2503700 1117600, 2504000 1117600, 2504000 1117900, 2503700 1117900, 2503700 1117600))",1.0,113.0,485.0,84.82330566075552,0.12166666666666667,0.6956617980597545,59.00833333333333
4548,"POLYGON ((2503700 1117900, 2504000 1117900, 2504000 1118200, 2503700 1118200, 2503700 1117900))",1.0,165.0,132.34,46.71742109991554,0.0977777777777778,0.2769825646718865,12.939911111111112
4549,"POLYGON ((2503700 1118200, 2504000 1118200, 2504000 1118500, 2503700 1118500, 2503700 1118200))",0.0,31.0,0.0,0.0,,,0.0
4550,"POLYGON ((2503700 1118500, 2504000 1118500, 2504000 1118800, 2503700 1118800, 2503700 1118500))",0.0,2.0,0.0,0.0,,,0.0
4551,"POLYGON ((2503700 1118800, 2504000 1118800, 2504000 1119100, 2503700 1119100, 2503700 1118800))",0.0,29.0,0.0,0.0,,,0.0
4552,"POLYGON ((2503700 1119100, 2504000 1119100, 2504000 1119400, 2503700 1119400, 2503700 1119100))",0.0,29.0,0.0,0.0,,,0.0
4553,"POLYGON ((2503700 1119400, 2504000 1119400, 2504000 1119700, 2503700 1119700, 2503700 1119400))",1.0,33.0,577.2571894866271,208.15966630812716,0.1852777777777778,0.5138023670541987,106.95292927432786
4554,"POLYGON ((2503700 1119700, 2504000 1119700, 2504000 1120000, 2503700 1120000, 2503700 1119700))",4.0,22.0,3375.742810519664,1673.7318550995242,0.24781945476972972,0.47243204956496415,790.7245707268378
