,idc_abs,heated_area,geometry
12309,9.854596766471863,54.433780670166016,POINT (2510175.552316732 1129312.471429348)
12320,68.06329647827148,600.315185546875,POINT (2511314.525136965 1129312.471429348)
12321,20.05898357582092,160.66978454589844,POINT (2511418.068120623 1129312.471429348)
12322,105.40165316772459,679.3226928710938,POINT (2511521.61110428 1129312.471429348)
12323,174.9638358154297,1050.4774169921875,POINT (2511625.154087937 1129312.471429348)
12324,423.33632089233396,2562.25439453125,POINT (2511728.697071595 1129312.471429348)
12325,442.4642290039062,2844.927001953125,POINT (2511832.240055253 1129312.471429348)
12326,349.8679768371582,2249.638671875,POINT (2511935.78303891 1129312.471429348)
12327,17.533004356384275,127.9254913330078,POINT (2512039.326022568 1129312.471429348)
12328,3.537730044364929,25.845443725585938,POINT (2512142.869006225 1129312.471429348)
12329,317.3530446166992,2017.145751953125,POINT (2512246.411989883 1129312.471429348)
12330,464.32680047607425,2790.384765625,POINT (2512349.954973541 1129312.471429348)
12331,317.4555048522949,1898.1094970703125,POINT (2512453.497957198 1129312.471429348)
12332,249.988190322876,1304.69970703125,POINT (2512557.040940856 1129312.471429348)
12333,362.4534927368164,1857.7432861328125,POINT (2512660.583924513 1129312.471429348)
12334,234.22838821411125,1203.1236572265625,POINT (2512764.126908171 1129312.471429348)
12383,20.54184667396545,113.96204376220705,POINT (2491227.186307393 1129209.056008913)
12384,22.34580909538269,125.04228210449217,POINT (2491330.72929105 1129209.056008913)
12385,55.235039215087895,307.5218505859375,POINT (2491434.272274708 1129209.056008913)
12390,35.10845079421997,250.02218627929688,POINT (2491951.987192996 1129209.056008913)
12391,13.72174616909027,61.209667205810554,POINT (2492055.530176654 1129209.056008913)
12392,17.740785953521726,79.95501708984375,POINT (2492159.073160311 1129209.056008913)
12396,38.810485805511476,278.61578369140625,POINT (2492573.245094941 1129209.056008913)
12412,25.57489262008667,135.63995361328125,POINT (2494229.932833463 1129209.056008913)
12435,0.1722942754775285,1.049907088279724,POINT (2496611.421457588 1129209.056008913)
12437,109.7062765045166,585.6852416992188,POINT (2496818.507424902 1129209.056008913)
12438,309.8896563720703,1659.3544921875,POINT (2496922.05040856 1129209.056008913)
12439,209.99745936584475,963.3705444335936,POINT (2497025.593392218 1129209.056008913)
12440,303.28301776123044,1378.973388671875,POINT (2497129.136375876 1129209.056008913)
12441,161.81591833496094,778.36865234375,POINT (2497232.679359533 1129209.056008913)
12442,8.30153646659851,41.79693603515625,POINT (2497336.222343191 1129209.056008913)
12461,2.566952108621597,15.518436431884764,POINT (2499303.539032685 1129209.056008913)
12487,86.68563258361816,632.880615234375,POINT (2501995.656607782 1129209.056008913)
12488,180.0967530670166,1731.01318359375,POINT (2502099.19959144 1129209.056008913)
12489,172.54788305664061,1763.7054443359375,POINT (2502202.742575097 1129209.056008913)
12490,170.6019408416748,1667.2939453125,POINT (2502306.285558755 1129209.056008913)
12491,146.96468539428707,1398.0682373046875,POINT (2502409.828542412 1129209.056008913)
12492,95.3233922805786,751.1180419921875,POINT (2502513.371526069 1129209.056008913)
12493,265.3333051757812,2011.660888671875,POINT (2502616.914509728 1129209.056008913)
12494,189.9975259094238,1503.677490234375,POINT (2502720.457493385 1129209.056008913)
12495,165.5999559173584,1500.26611328125,POINT (2502824.000477043 1129209.056008913)
12496,67.79069134521484,629.9716796875,POINT (2502927.5434607 1129209.056008913)
12497,110.80221463012695,940.5757446289062,POINT (2503031.086444357 1129209.056008913)
12498,101.7439881210327,853.3563232421875,POINT (2503134.629428016 1129209.056008913)
12499,66.27358647537231,538.9100341796875,POINT (2503238.172411673 1129209.056008913)
12550,51.255315353393556,311.7055053710937,POINT (2508518.86457821 1129209.056008913)
12551,62.08870883178711,359.6239624023437,POINT (2508622.407561867 1129209.056008913)
12552,35.003014823913574,194.6110992431641,POINT (2508725.950545525 1129209.056008913)
12553,25.15843506813049,140.258544921875,POINT (2508829.493529183 1129209.056008913)
12554,63.26718573379517,370.8472900390625,POINT (2508933.036512841 1129209.056008913)
12555,60.06089502716064,367.31439208984375,POINT (2509036.579496498 1129209.056008913)
12556,53.56437088012695,336.6873474121094,POINT (2509140.122480155 1129209.056008913)
12557,19.058424501419065,145.64869689941406,POINT (2509243.665463813 1129209.056008913)
12565,94.8943871154785,698.8089599609375,POINT (2510072.009333074 1129209.056008913)
12566,39.65857429122924,224.23629760742188,POINT (2510175.552316732 1129209.056008913)
12567,28.16195626449585,157.3211669921875,POINT (2510279.095300389 1129209.056008913)
12577,1.3493616399765014,11.711740493774414,POINT (2511314.525136965 1129209.056008913)
12578,16.01430724334717,125.19974517822264,POINT (2511418.068120623 1129209.056008913)
12579,178.71943405151367,1010.5653076171876,POINT (2511521.61110428 1129209.056008913)
12580,221.99521240234375,1192.16015625,POINT (2511625.154087937 1129209.056008913)
12581,526.714769165039,2871.525390625,POINT (2511728.697071595 1129209.056008913)
12582,510.96785235595706,2856.248779296875,POINT (2511832.240055253 1129209.056008913)
12583,617.8242836914062,3454.619140625,POINT (2511935.78303891 1129209.056008913)
12584,61.8672396736145,384.3363037109375,POINT (2512039.326022568 1129209.056008913)
12585,70.69382958984374,434.1021118164063,POINT (2512142.869006225 1129209.056008913)
12586,27.25740454292297,163.5272979736328,POINT (2512246.411989883 1129209.056008913)
12587,320.9806739807129,1612.9620361328125,POINT (2512349.954973541 1129209.056008913)
12588,522.6016243286133,2634.974609375,POINT (2512453.497957198 1129209.056008913)
12589,333.19564337158204,1655.033935546875,POINT (2512557.040940856 1129209.056008913)
12590,360.5363828125,1802.32177734375,POINT (2512660.583924513 1129209.056008913)
12591,374.57634942626953,1867.46533203125,POINT (2512764.126908171 1129209.056008913)
12610,0.5789537853598594,3.5077030658721924,POINT (2488120.896797665 1129105.640588478)
12640,35.609070064544674,166.5530242919922,POINT (2491227.186307393 1129105.640588478)
12641,18.361914293289185,85.82669067382812,POINT (2491330.72929105 1129105.640588478)
12646,48.424609848022456,361.1549072265625,POINT (2491848.444209339 1129105.640588478)
12647,112.21755101013181,813.5009155273436,POINT (2491951.987192996 1129105.640588478)
12648,133.20483897399902,607.3820190429688,POINT (2492055.530176654 1129105.640588478)
12659,10.816422171592711,60.5360221862793,POINT (2493194.502996887 1129105.640588478)
12663,107.92911206817628,553.6986694335938,POINT (2493608.674931518 1129105.640588478)
12664,0.2751148539483546,1.2964553833007812,POINT (2493712.217915175 1129105.640588478)
12666,0.12145699009299268,0.5486961603164672,POINT (2493919.30388249 1129105.640588478)
12669,142.80058877563476,770.86962890625,POINT (2494229.932833463 1129105.640588478)
12679,0.6025152879953384,4.6753149032592765,POINT (2495265.362670039 1129105.640588478)
12680,0.7455460669398307,5.7793259620666495,POINT (2495368.905653697 1129105.640588478)
12692,81.4626655883789,446.98876953125,POINT (2496611.421457588 1129105.640588478)
12693,201.19121659851072,1028.2874755859375,POINT (2496714.964441245 1129105.640588478)
12695,2.5053716425895685,12.34086799621582,POINT (2496922.05040856 1129105.640588478)
12696,375.00436404418946,1842.6976318359373,POINT (2497025.593392218 1129105.640588478)
12697,7.992320484638213,49.53002166748047,POINT (2497129.136375876 1129105.640588478)
12703,3.1520835750102996,14.844495773315428,POINT (2497750.394277821 1129105.640588478)
12704,16.693765304565428,83.57935333251953,POINT (2497853.937261479 1129105.640588478)
12744,249.5798720397949,2371.87353515625,POINT (2501995.656607782 1129105.640588478)
12745,111.19576475524902,1095.755126953125,POINT (2502099.19959144 1129105.640588478)
12746,241.52672346496578,2323.749267578125,POINT (2502202.742575097 1129105.640588478)
12747,225.60329278564453,2037.6309814453125,POINT (2502306.285558755 1129105.640588478)
12748,320.97094860839843,2730.4423828125,POINT (2502409.828542412 1129105.640588478)
12749,24.532767402648926,204.06948852539065,POINT (2502513.371526069 1129105.640588478)
12750,100.07413842010496,781.6823120117188,POINT (2502616.914509728 1129105.640588478)
12751,13.638842077255248,124.97264099121092,POINT (2502720.457493385 1129105.640588478)
12752,15.346463552474972,138.7138671875,POINT (2502824.000477043 1129105.640588478)
12753,90.85819387817381,814.837890625,POINT (2502927.5434607 1129105.640588478)
12754,225.04981431579589,1869.0390625,POINT (2503031.086444357 1129105.640588478)
12755,205.03177267456053,1646.0050048828125,POINT (2503134.629428016 1129105.640588478)
12806,33.08148632240295,241.8434600830078,POINT (2508415.321594553 1129105.640588478)
12807,69.30701441955566,475.25103759765625,POINT (2508518.86457821 1129105.640588478)
12808,36.252442737579344,226.5126953125,POINT (2508622.407561867 1129105.640588478)
12810,4.964835823535919,28.684890747070312,POINT (2508829.493529183 1129105.640588478)
12811,4.538480474472045,26.578344345092773,POINT (2508933.036512841 1129105.640588478)
12812,2.847045952320099,19.755527496337887,POINT (2509036.579496498 1129105.640588478)
12814,6.370940569877624,48.558536529541016,POINT (2509243.665463813 1129105.640588478)
12821,12.721589248657226,88.6144027709961,POINT (2509968.466349416 1129105.640588478)
12822,108.63375131225584,789.8331298828125,POINT (2510072.009333074 1129105.640588478)
12823,4.518000297546386,23.253482818603516,POINT (2510175.552316732 1129105.640588478)
12834,2.471142507076263,21.99258041381836,POINT (2511314.525136965 1129105.640588478)
12836,3.4143641979694364,21.782394409179688,POINT (2511521.61110428 1129105.640588478)
12837,3.86044172000885,23.417461395263672,POINT (2511625.154087937 1129105.640588478)
12838,18.730172719955444,115.52325439453124,POINT (2511728.697071595 1129105.640588478)
12839,373.3750203552246,2088.845947265625,POINT (2511832.240055253 1129105.640588478)
12840,473.16549389648435,2647.84423828125,POINT (2511935.78303891 1129105.640588478)
12841,509.8618450317383,2767.509033203125,POINT (2512039.326022568 1129105.640588478)
12842,205.64463485717775,1139.1160888671875,POINT (2512142.869006225 1129105.640588478)
12843,475.07851065063477,2467.575927734375,POINT (2512246.411989883 1129105.640588478)
12844,543.8641043090821,2736.68359375,POINT (2512349.954973541 1129105.640588478)
12845,489.25685916137695,2462.078369140625,POINT (2512453.497957198 1129105.640588478)
12846,331.3037473754883,1661.80029296875,POINT (2512557.040940856 1129105.640588478)
12847,337.6572643432617,1684.946533203125,POINT (2512660.583924513 1129105.640588478)
12848,292.8877408447265,1463.7904052734375,POINT (2512764.126908171 1129105.640588478)
12897,119.82031988525388,559.5506591796875,POINT (2491227.186307393 1129002.225168044)
12898,75.38137718200683,451.8147888183594,POINT (2491330.72929105 1129002.225168044)
12904,20.089580022811887,148.22579956054688,POINT (2491951.987192996 1129002.225168044)
12905,30.747468597412105,142.89581298828125,POINT (2492055.530176654 1129002.225168044)
12920,73.18241974639892,371.4261474609375,POINT (2493608.674931518 1129002.225168044)
12922,36.590956096649165,172.889892578125,POINT (2493815.760898833 1129002.225168044)
12923,29.317488901138304,139.99147033691406,POINT (2493919.30388249 1129002.225168044)
12926,144.82566015625,764.4332275390625,POINT (2494229.932833463 1129002.225168044)
12927,7.161704207420349,35.838714599609375,POINT (2494333.475817121 1129002.225168044)
12948,3.601696061134338,22.248130798339844,POINT (2496507.87847393 1129002.225168044)
12949,136.5563512649536,751.921630859375,POINT (2496611.421457588 1129002.225168044)
12950,323.12421807861324,1643.2364501953125,POINT (2496714.964441245 1129002.225168044)
12951,145.08068103027344,647.2657470703125,POINT (2496818.507424902 1129002.225168044)
12953,2.375229808807373,13.256644248962402,POINT (2497025.593392218 1129002.225168044)
12960,11.364654220581054,56.29308319091797,POINT (2497750.394277821 1129002.225168044)
13001,7.7633792443275444,76.13202667236328,POINT (2501995.656607782 1129002.225168044)
13002,154.5656860198974,1511.0167236328125,POINT (2502099.19959144 1129002.225168044)
13003,186.82341979980467,1696.74267578125,POINT (2502202.742575097 1129002.225168044)
13004,327.27505282592773,2799.60400390625,POINT (2502306.285558755 1129002.225168044)
13005,345.72369116210933,2876.48779296875,POINT (2502409.828542412 1129002.225168044)
13006,124.70378297424315,975.9369506835936,POINT (2502513.371526069 1129002.225168044)
13007,217.22689837646482,1760.9481201171875,POINT (2502616.914509728 1129002.225168044)
13008,100.79567427062987,896.2381591796875,POINT (2502720.457493385 1129002.225168044)
13009,85.07200666809082,760.988037109375,POINT (2502824.000477043 1129002.225168044)
13010,99.95243209838868,859.8955078125,POINT (2502927.5434607 1129002.225168044)
13011,99.96208379364012,829.0066528320312,POINT (2503031.086444357 1129002.225168044)
13012,156.82094091796876,1333.21630859375,POINT (2503134.629428016 1129002.225168044)
13062,3.1701930389404294,23.022016525268555,POINT (2508311.778610895 1129002.225168044)
